Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Fission,-0.4723213220443199,-1.4687708726853632,0.0963302752293578,0.12788778877887788,0.803,10/15,34.52%,MTFR2;MTFP1;MUL1;DNM1L;MIEF2;SPIRE1;MIEF1;MFF;FIS1;ARMC10
prerank,Complex II,-0.6645798373563959,-1.4560470290962038,0.10650887573964497,0.13262845681119836,0.822,6/6,33.57%,SDHD;SDHB;SDHA;SDHAF1;SDHAF2;SDHC
prerank,Pyruvate metabolism,-0.4970276305986742,-1.4337681083997111,0.07589285714285714,0.14780793757341834,0.866,9/13,29.43%,DLAT;DLD;PDHB;PDK3;MPC1;PDHX;PDHA1;PDK1;PDP1
prerank,Fusion,-0.6062829726759125,-1.4160675770492128,0.10784313725490197,0.15800536303630364,0.888,5/7,21.61%,OPA1;MTCH2;MFN1;MFN2;ARL2
prerank,Branched-chain amino acid metabolism,-0.40218777648665865,-1.4142393396881912,0.060810810810810814,0.15642144132446031,0.888,15/25,33.46%,BCKDHB;DLD;BCKDK;HSD17B10;BCAT2;ETFA;HADHA;ETFB;HIBCH;ACAT1;PPM1K;DBT;HMGCL;ECHS1;ACAD8
prerank,Branched-chain amino acid dehydrogenase complex,-0.5976158826730403,-1.380632684150984,0.14759036144578314,0.17933168316831682,0.924,3/6,12.79%,BCKDHB;DLD;BCKDK
prerank,Preprotein cleavage,-0.5585075966128127,-1.37946377069108,0.13166144200626959,0.17733773377337736,0.925,6/8,29.50%,PMPCA;UQCRC2;MIPEP;UQCRC1;PMPCB;XPNPEP3
prerank,Coenzyme A metabolism,-0.6415467761437028,-1.378079404252971,0.14792899408284024,0.17534614789603958,0.925,4/5,28.78%,NUDT19;COASY;SLC25A42;PANK2
prerank,Lipid metabolism,-0.2694387681259124,-1.3593530190023653,0.0,0.18699162223914698,0.937,52/112,31.29%,ACSL6;CPT1B;MECR;PCCB;ACOT7;STARD7;PTGES2;IDI1;ACADS;ACAA1B;ACOT10;AGPAT5;PTPMT1;GCSH;NDUFAB1;HSD17B10;LIAS;TAMM41;SLC25A1;STAR;CYP27A1;ACAA1A;ECH1;GPAT2;ACSF3;ETFA;MCAT;FDPS;ACOT9;MGST3;PCCA;HSD17B4;CHPT1;HADHA;HADHB;ZADH2;ETFB;ACAA2;SPHK2;PRELID1;ECI2;HADH;CYB5R3;AGK;H2-KE6;ACAT1;LIPT1;CBR4;ACADVL;PRDX6;CRAT;ACACA
prerank,Urea cycle,-0.6391772035940152,-1.3321041977448382,0.17032967032967034,0.20752700270027,0.958,3/5,9.15%,NAGS;CAR5A;SLC25A15
prerank,Vitamin metabolism,-0.3123027143148808,-1.2964616359974648,0.08333333333333333,0.23346202157529186,0.969,16/42,25.05%,SARDH;MTHFD2;SHMT2;ALDH7A1;MTHFD1L;QDPR;FPGS;ETFA;DHRS4;SFXN1;PCX;FLAD1;PCCA;ETFB;MMADHC;TXN2
prerank,Mitochondrial ribosome assembly,-0.3836881446849229,-1.2749382566197673,0.16748768472906403,0.25022750436808383,0.977,12/20,33.42%,PTCD3;FASTKD2;DHX30;ERAL1;MPV17L2;MIEF1;MALSU1;MTG1;DDX28;MTG2;NSUN4;RBFA
prerank,SLC25A family,-0.296275403294576,-1.2534974665419905,0.1111111111111111,0.2683419428899412,0.984,13/45,19.65%,UCP3;SLC25A33;SLC25A10;SLC25A15;MTCH2;SLC25A12;SLC25A21;SLC25A1;SLC25A25;SLC25A4;SLC25A39;SLC25A42;SLC25A3
prerank,CIV subunits,-0.39346728147478377,-1.241636559019397,0.17553191489361702,0.27695014144271574,0.986,12/16,37.37%,COX7A2;COX7C;COX5B;COX6C;COX5A;COX7B;COX8A;COX6B1;COX6A1;COX4I2;COX6B2;NDUFA4
prerank,Type II fatty acid synthesis,-0.47655939916474194,-1.1997881413816698,0.23948220064724918,0.3148201087714405,0.99,7/8,31.29%,MECR;NDUFAB1;ACSF3;MCAT;H2-KE6;CBR4;ACACA
prerank,Choline and betaine metabolism,-0.5054586002495886,-1.1507470836723184,0.2988165680473373,0.36453348459845986,0.996,2/6,9.52%,SARDH;ALDH7A1
prerank,GABA metabolism,-0.5299799199478791,-1.1257679633483015,0.3378016085790885,0.38781533975315335,0.996,4/5,31.15%,GLUD1;ALDH9A1;ALDH5A1;AKR7A5
prerank,Sideroflexins,0.5880049045200272,1.0625880220575679,0.44427001569858715,1.0,1.0,2/5,19.19%,SFXN5;SFXN4
prerank,Fatty acid oxidation,-0.26441733015692864,-1.0592590640403354,0.3879310344827586,0.4682766925341183,0.999,15/39,28.24%,ACSL6;CPT1B;PCCB;ACADS;HSD17B10;ACAA1A;ETFA;PCCA;HADHA;HADHB;ETFB;ACAA2;ECI2;HADH;ACAT1
prerank,Carnitine synthesis and transport,0.5522827221110269,1.0421242712636287,0.4639175257731959,1.0,1.0,2/6,11.23%,TMLHE;CPT1C
prerank,Carnitine shuttle,-0.5002902390478254,-1.034922828342464,0.4492753623188406,0.49733003300330036,0.999,1/5,1.10%,CPT1B
prerank,Electron carriers,-0.3774565756325557,-1.024585476583009,0.3895131086142322,0.5063346795205836,0.999,6/10,24.39%,PRODH;CYC1;CYCS;DHODH;ETFA;ETFB
